file,field_path,type,presence_rate,null_rate,relation_relevance,simulator_relevance,initial_label,reason
styles.json,root.chara,string:339,1.000000,0.000000,high,low,adopt,識別/結合に必要。
styles.json,root.chara_icon,string:339,1.000000,0.000000,low,low,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.chara_label,string:339,1.000000,0.000000,low,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.desc,string:339,1.000000,0.000000,low,medium,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.desc_evo,string:339,1.000000,0.000000,low,medium,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.elements,array:339,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.elements.[],string:179,0.519174,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.generalize,boolean:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.growth_abi,object:289|null:50,1.000000,0.147493,low,high,adopt,戦闘計算に直接関与。
styles.json,root.growth_abi.l,string:289,0.852507,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.growth_abi.n,string:289,0.852507,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.id,number:339,1.000000,0.000000,high,low,adopt,識別/結合に必要。
styles.json,root.image,string:339,1.000000,0.000000,low,low,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.in_date,string:339,1.000000,0.000000,low,low,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.label,string:339,1.000000,0.000000,medium,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.limit_break,object:339,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level,array:339,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[],object:3039,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus,array:3039,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[],object:734,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].activ_rate,number:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].auto_type,string:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].card_form,string:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].category,string:734,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].condition,string:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].ct,string:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].desc,string:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].effect,string:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].id,number:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].in_date,string:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].info,string:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].label,string:588,1.000000,0.000000,medium,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].labels,null:588,1.000000,1.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].limit,number:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].name,string:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts,array:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[],object:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].cond,string:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].diff_for_max,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].dv,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].effect,object:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].effect.category,string:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].effect.exitCond,string:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].effect.exitVal,array:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].effect.exitVal.[],number:1214,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].effect.ir,boolean:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].effect.limitType,string:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].elements,array:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].elements.[],string:57,0.162242,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].growth,array:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].hit_condition,string:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].hits,array:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].multipliers,object:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].multipliers.dp,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].multipliers.dr,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].multipliers.hp,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].parameters,object:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].parameters.con,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].parameters.dex,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].parameters.luk,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].parameters.spr,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].parameters.str,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].parameters.wis,number:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].power,array:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].power.[],number:1214,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].skill_type,string:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].sstl,null:607,1.000000,1.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval,array:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[],number:1192|null:16|object:8,1.000000,0.013158,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].activ_rate,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].auto_type,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].card_form,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].category,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].condition,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].desc,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].effect,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].id,number:8,0.011799,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].in_date,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].info,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].is_restricted,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].is_strval,boolean:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].label,string:8,0.011799,0.000000,medium,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].labels,null:6,0.005900,1.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].limit,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].name,string:8,0.011799,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts,array:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[],object:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].cond,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].diff_for_max,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].dv,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].effect,object:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].effect.category,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].effect.exitCond,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].effect.exitVal,array:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].effect.exitVal.[],number:12,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].effect.ir,boolean:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].effect.limitType,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].elements,array:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].growth,array:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].hit_condition,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].hits,array:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].multipliers,object:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].multipliers.dp,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].multipliers.dr,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].multipliers.hp,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].parameters,object:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].parameters.con,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].parameters.dex,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].parameters.luk,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].parameters.spr,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].parameters.str,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].parameters.wis,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].power,array:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].power.[],number:12,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].skill_type,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].sstl,null:6,0.005900,1.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].strval,array:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].strval.[],number:12,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].target_condition,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].target_type,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].type,null:6,0.005900,1.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].value,array:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].parts.[].value.[],number:12,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].sp_cost,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].timing,string:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].strval.[].use_count,number:6,0.005900,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].target_condition,string:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].target_type,string:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].type,null:593|string:14,1.000000,0.976936,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].value,array:607,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].parts.[].value.[],number:1214,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].skill,null:146,0.430678,1.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].timing,string:588,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].type,string:146,0.430678,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].value,array:146,0.430678,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].value_type,string:146,0.430678,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].bonus.[].value.[],number:292,0.430678,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].level_cap,number:3039,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].piece_num,number:3039,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.bonus_per_level.[].step,number:3039,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.limit_break.stat_up_per_level,number:339,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.lmv,string:194|null:145,1.000000,0.427729,low,low,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.lvl,string:194|null:145,1.000000,0.427729,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.lvt,string:194|null:145,1.000000,0.427729,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.mv,null:214|string:125,1.000000,0.631268,low,low,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.name,string:339,1.000000,0.000000,medium,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.pair_weapon,string:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.passives,array:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.passives.[],object:485,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.passives.[].activ_rate,number:485,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].auto_type,string:485,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].card_form,string:485,1.000000,0.000000,low,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.passives.[].category,string:485,1.000000,0.000000,low,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.passives.[].condition,string:485,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].desc,string:485,1.000000,0.000000,low,medium,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.passives.[].effect,string:485,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].id,number:485,1.000000,0.000000,high,low,adopt,識別/結合に必要。
styles.json,root.passives.[].in_date,string:485,1.000000,0.000000,low,low,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.passives.[].info,string:485,1.000000,0.000000,low,medium,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.passives.[].label,string:485,1.000000,0.000000,medium,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.passives.[].labels,null:484|array:1,1.000000,0.997938,low,medium,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].labels.[],string:2,0.002950,0.000000,low,medium,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].limit,number:485,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].name,string:485,1.000000,0.000000,low,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.passives.[].parts,array:484,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[],object:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].cond,string:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].diff_for_max,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].dv,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].effect,object:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].effect.category,string:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].effect.exitCond,string:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].effect.exitVal,array:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].effect.exitVal.[],number:1008,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].effect.ir,boolean:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].effect.limitType,string:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].elements,array:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].elements.[],string:30,0.088496,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].growth,array:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].hit_condition,string:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].hits,array:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].multipliers,object:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].multipliers.dp,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].multipliers.dr,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].multipliers.hp,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].parameters,object:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].parameters.con,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].parameters.dex,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].parameters.luk,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].parameters.spr,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].parameters.str,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].parameters.wis,number:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].power,array:504,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.passives.[].parts.[].power.[],number:1008,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
